-6.562934070825576782e-02 4.983238577842712402e-01 3.134745359420776367e+00 1.733744382858276367e+00 -8.227226138114929199e-01 9.035428613424301147e-02 -2.833158075809478760e-01 -6.898142695426940918e-01 -1.938037395477294922e+00 -1.259765386581420898e+00 1.457587927579879761e-01 2.151311397552490234e+00 -1.440631896257400513e-01 3.157454252243041992e+00 2.343877553939819336e+00 -2.437273025512695312e+00 -7.170119285583496094e-01 1.187064170837402344e+00 8.278870582580566406e-01 -1.005511060357093811e-01 2.524159193038940430e+00 1.183270573616027832e+00 3.278231248259544373e-02 8.469000458717346191e-01 -2.141279935836791992e+00 1.888461709022521973e+00 1.648800969123840332e+00 -7.853041291236877441e-01 1.707318782806396484e+00 -3.008522510528564453e+00 6.805590391159057617e-01 -1.081653475761413574e+00 -2.293531179428100586e+00 3.116327762603759766e+00 -1.754822611808776855e+00 1.704667210578918457e-01 -6.513900160789489746e-01 -6.480048298835754395e-01 1.274931192398071289e+00 7.379371523857116699e-01 -2.301114797592163086e+00 1.535016894340515137e-01 -6.796150207519531250e-01 -1.426847338676452637e+00 -8.165967464447021484e-01 -1.745223402976989746e+00 1.651471972465515137e+00 -1.972640991210937500e+00 -1.791413545608520508e+00 9.249644279479980469e-01 7.592574357986450195e-01 -2.269497156143188477e+00 -2.087166786193847656e+00 -8.642498850822448730e-01 -2.046802759170532227e+00 2.549174785614013672e+00 3.302756309509277344e+00 -1.172532320022583008e+00 6.255676150321960449e-01 -6.202211380004882812e-01 2.519001722335815430e+00 1.753103137016296387e+00 -1.237404048442840576e-01 -2.064099073410034180e+00 1.601877212524414062e+00 2.033098459243774414e+00 -1.399618864059448242e+00 -6.668393015861511230e-01 6.165078282356262207e-01 2.157772302627563477e+00 2.072541713714599609e+00 1.167413353919982910e+00 -1.418443322181701660e+00 8.975525498390197754e-01 2.131172418594360352e-01 1.476667046546936035e+00 2.532152175903320312e+00 7.724795937538146973e-01 1.402628064155578613e+00 2.268974065780639648e+00
1.210616901516914368e-01 7.649556398391723633e-01 3.018140554428100586e+00 2.362225294113159180e+00 -8.234981298446655273e-01 1.894484162330627441e-01 -1.805791407823562622e-01 -1.006161928176879883e+00 -1.936763644218444824e+00 -8.719968795776367188e-01 9.655155986547470093e-02 2.267480373382568359e+00 6.284374743700027466e-02 3.242722749710083008e+00 2.346451520919799805e+00 -1.905060648918151855e+00 -1.015999555587768555e+00 8.718085885047912598e-01 7.168361544609069824e-01 -1.545309126377105713e-01 2.388594627380371094e+00 1.123894810676574707e+00 -1.640347391366958618e-02 7.973340749740600586e-01 -2.298263788223266602e+00 1.647319197654724121e+00 1.831957340240478516e+00 -5.186039805412292480e-01 1.706332802772521973e+00 -3.367456674575805664e+00 -2.670089481398463249e-03 -9.987123012542724609e-01 -2.572688341140747070e+00 3.080418109893798828e+00 -1.533517122268676758e+00 1.470684111118316650e-01 -7.598311305046081543e-01 -6.473183035850524902e-01 1.866078257560729980e+00 8.637366294860839844e-01 -1.519613027572631836e+00 1.498999297618865967e-01 -5.669065713882446289e-01 -2.151258707046508789e+00 -6.538180112838745117e-01 -1.615965843200683594e+00 1.892145156860351562e+00 -1.294797301292419434e+00 -1.580765128135681152e+00 1.211400270462036133e+00 6.866380572319030762e-01 -2.490938186645507812e+00 -2.018984079360961914e+00 -1.779068470001220703e+00 -1.938354611396789551e+00 2.670361995697021484e+00 3.490226745605468750e+00 -1.168934822082519531e+00 1.067858815193176270e+00 -3.254538178443908691e-01 2.821117639541625977e+00 2.089634656906127930e+00 -7.471865415573120117e-02 -1.542490959167480469e+00 1.970161437988281250e+00 1.484926939010620117e+00 -1.524517774581909180e+00 -9.339774847030639648e-01 1.020170092582702637e+00 2.158255100250244141e+00 1.973176836967468262e+00 1.540612936019897461e+00 -9.340730309486389160e-01 8.985739350318908691e-01 3.253986239433288574e-01 1.756059885025024414e+00 2.712508440017700195e+00 8.767327666282653809e-01 1.628515124320983887e+00 2.316103219985961914e+00
-1.835641711950302124e-01 5.010953545570373535e-01 3.057554244995117188e+00 2.127956390380859375e+00 -1.005563616752624512e+00 -2.011470645666122437e-01 -1.292360424995422363e-01 -1.243406653404235840e+00 -2.234047651290893555e+00 -1.264314413070678711e+00 2.475928217172622681e-01 1.975102543830871582e+00 -2.121775448322296143e-01 3.369833707809448242e+00 2.166485548019409180e+00 -1.983886718750000000e+00 -3.203217983245849609e-01 9.993255138397216797e-01 6.435738205909729004e-01 5.903858318924903870e-02 3.134223461151123047e+00 1.403295159339904785e+00 -1.609646975994110107e-01 9.490339756011962891e-01 -2.073972940444946289e+00 1.942030072212219238e+00 1.925056219100952148e+00 -7.469140887260437012e-01 1.487938761711120605e+00 -2.588375568389892578e+00 2.551267147064208984e-01 -1.324573636054992676e+00 -2.158694267272949219e+00 3.421117067337036133e+00 -1.784721493721008301e+00 3.529559969902038574e-01 -3.297445178031921387e-01 -4.601519405841827393e-01 2.588027000427246094e+00 9.895361661911010742e-01 -2.302341938018798828e+00 2.647644579410552979e-01 -2.858316600322723389e-01 -2.233743667602539062e+00 -2.151150852441787720e-01 -1.140324354171752930e+00 1.893988966941833496e+00 -1.602175831794738770e+00 -1.497491717338562012e+00 1.725662112236022949e+00 1.194522380828857422e+00 -2.490036010742187500e+00 -1.916397094726562500e+00 -1.140204191207885742e+00 -1.608395338058471680e+00 3.030846357345581055e+00 3.865687608718872070e+00 -1.707050681114196777e+00 9.743438959121704102e-01 -1.140055060386657715e-01 3.252087593078613281e+00 2.537408590316772461e+00 2.898254394531250000e-01 -1.588807821273803711e+00 2.075988531112670898e+00 2.417366743087768555e+00 -1.403900265693664551e+00 -7.428418397903442383e-01 1.830274701118469238e+00 2.518476247787475586e+00 3.060042381286621094e+00 1.879793763160705566e+00 -5.188824534416198730e-01 1.908552289009094238e+00 3.246185779571533203e-01 1.848628282546997070e+00 3.012850999832153320e+00 9.026647806167602539e-01 1.929438114166259766e+00 2.363232374191284180e+00
1.259562224149703979e-01 6.085796356201171875e-01 2.940949201583862305e+00 1.736823797225952148e+00 -1.096984148025512695e+00 -2.979286909103393555e-01 -6.946157217025756836e-01 -1.006035208702087402e+00 -2.630850791931152344e+00 -1.331596136093139648e+00 2.484477609395980835e-01 2.791637182235717773e+00 -2.118112593889236450e-01 2.911147356033325195e+00 2.315091609954833984e+00 -2.520991086959838867e+00 -2.251020632684230804e-02 -7.496874779462814331e-02 2.680042088031768799e-01 5.856863781809806824e-02 3.134227037429809570e+00 1.189930438995361328e+00 -6.870269179344177246e-01 8.491515517234802246e-01 -1.722590684890747070e+00 1.760426640510559082e+00 2.198270559310913086e+00 -1.013301968574523926e+00 1.530434608459472656e+00 -2.887414216995239258e+00 -8.558414578437805176e-01 -1.650434970855712891e+00 -2.576482057571411133e+00 3.309885740280151367e+00 -1.941423773765563965e+00 2.786054611206054688e-01 -3.304800987243652344e-01 -1.112144351005554199e+00 2.525167226791381836e+00 3.687323331832885742e-01 -2.414686203002929688e+00 -4.496379792690277100e-01 -3.414896726608276367e-01 -2.075506210327148438e+00 -4.386305809020996094e-01 -1.168513298034667969e+00 2.325725793838500977e+00 -1.454836845397949219e+00 -1.371760010719299316e+00 1.727315664291381836e+00 1.412155032157897949e+00 -2.192676544189453125e+00 -1.813809752464294434e+00 -1.872236728668212891e+00 -1.869132637977600098e+00 2.882824897766113281e+00 3.771171569824218750e+00 -1.297168016433715820e+00 8.808290958404541016e-01 -2.753637917339801788e-02 3.038787364959716797e+00 2.206488132476806641e+00 -8.184971660375595093e-02 -1.303834795951843262e+00 2.391781330108642578e+00 1.167852878570556641e+00 -1.528799295425415039e+00 -4.753273129463195801e-01 1.268635988235473633e+00 2.219177484512329102e+00 2.169857263565063477e+00 1.606642484664916992e+00 -7.263097167015075684e-01 1.993653535842895508e+00 3.521039187908172607e-01 2.081315040588378906e+00 3.193207025527954102e+00 1.137453317642211914e+00 1.404968738555908203e+00 2.182371854782104492e+00
1.284033805131912231e-01 8.221623301506042480e-01 2.863348960876464844e+00 2.443736314773559570e+00 -1.279049634933471680e+00 -6.885242462158203125e-01 2.484368346631526947e-02 -1.005971908569335938e+00 -2.480298280715942383e+00 -7.488060593605041504e-01 2.493026405572891235e-01 3.082897424697875977e+00 -3.491387963294982910e-01 3.456685304641723633e+00 2.682745218276977539e+00 -2.523437500000000000e+00 -2.309818752110004425e-02 1.191106081008911133e+00 8.371447324752807617e-01 4.326677918434143066e-01 3.405367136001586914e+00 1.530926227569580078e+00 -6.858583539724349976e-02 1.000851392745971680e+00 -1.943120241165161133e+00 2.174216508865356445e+00 1.570908069610595703e+00 -8.608350753784179688e-01 2.181673765182495117e+00 -2.886975288391113281e+00 2.574335336685180664e-01 -8.725295066833496094e-01 -2.162487983703613281e+00 3.575263023376464844e+00 -1.594115614891052246e+00 2.042547613382339478e-01 -7.620378732681274414e-01 -7.384983897209167480e-01 2.920112133026123047e+00 4.945318102836608887e-01 -1.521453619003295898e+00 -3.347730040550231934e-01 -5.093919634819030762e-01 -2.559195280075073242e+00 -6.621459126472473145e-01 -1.417128205299377441e+00 1.897676825523376465e+00 -1.686428785324096680e+00 -1.543235659599304199e+00 1.501142978668212891e+00 1.266972541809082031e+00 -2.191774368286132812e+00 -2.020863533020019531e+00 -1.598944783210754395e+00 -2.462136983871459961e+00 2.555330038070678711e+00 3.488665103912353516e+00 -1.632141590118408203e+00 1.622080206871032715e-01 -5.243027210235595703e-01 2.782535314559936523e+00 1.430599331855773926e+00 -1.905892342329025269e-01 -1.539459705352783203e+00 1.867710947990417480e+00 1.165169954299926758e+00 -1.530939817428588867e+00 -6.660865545272827148e-01 5.545817017555236816e-01 1.799965977668762207e+00 1.971640229225158691e+00 8.912512660026550293e-01 -1.556354761123657227e+00 7.334789037704467773e-01 4.040514305233955383e-02 1.753528475761413574e+00 2.473663091659545898e+00 8.501004576683044434e-01 8.054636716842651367e-01 2.001511096954345703e+00
-6.675394773483276367e-01 1.869574785232543945e-01 2.590725183486938477e+00 7.192634344100952148e-01 -1.279825091361999512e+00 -9.811818003654479980e-01 -1.260045886039733887e+00 -1.243216753005981445e+00 -2.678062915802001953e+00 -1.986216664314270020e+00 2.000954598188400269e-01 1.856698632240295410e+00 -3.487724959850311279e-01 2.621414899826049805e+00 2.064683437347412109e+00 -2.525883913040161133e+00 -6.204853057861328125e-01 6.228376030921936035e-01 2.726328969001770020e-01 -1.029008328914642334e-01 2.930881738662719727e+00 1.194370388984680176e+00 -6.900233626365661621e-01 1.102234840393066406e+00 -1.750602245330810547e+00 1.456759333610534668e+00 1.303776264190673828e+00 -1.051067471504211426e+00 1.093646287918090820e+00 -2.826640605926513672e+00 -4.257955551147460938e-01 -1.443672299385070801e+00 -1.956439375877380371e+00 3.351048946380615234e+00 -2.002823114395141602e+00 4.610947668552398682e-01 -7.627734541893005371e-01 -1.110771179199218750e+00 2.464847803115844727e+00 -1.838040305301547050e-03 -1.968990206718444824e+00 -6.937754154205322266e-01 -6.211721301078796387e-01 -2.802162170410156250e+00 -1.106400847434997559e+00 -1.571274757385253906e+00 1.612925291061401367e+00 -2.069593667984008789e+00 -1.587336897850036621e+00 1.388883471488952637e+00 9.041013717651367188e-01 -2.561444044113159180e+00 -1.746253728866577148e+00 -1.965404748916625977e+00 -2.870548009872436523e+00 2.287660121917724609e+00 3.300153732299804688e+00 -9.514018893241882324e-01 -1.992096304893493652e-01 -6.877916455268859863e-01 2.655137538909912109e+00 2.212099075317382812e+00 -2.993289530277252197e-01 -1.585776567459106445e+00 2.078520774841308594e+00 1.084559679031372070e+00 -1.533080697059631348e+00 -5.895193815231323242e-01 2.977749109268188477e-01 1.440710783004760742e+00 1.575717806816101074e+00 4.820261597633361816e-01 -1.902141571044921875e+00 9.867395162582397461e-01 1.135974656790494919e-02 1.285623788833618164e+00 2.534032583236694336e+00 6.932830214500427246e-01 8.812795877456665039e-01 1.592660903930664062e+00
-1.737753301858901978e-01 4.005400836467742920e-01 2.201087951660156250e+00 2.496990710496902466e-01 -9.180204868316650391e-01 -1.224870324134826660e+00 -8.489478826522827148e-01 -4.521262645721435547e-01 -1.980154752731323242e+00 -1.403426647186279297e+00 1.001943945884704590e+00 1.797776103019714355e+00 2.712157666683197021e-01 2.664840459823608398e+00 1.994241476058959961e+00 -1.459013223648071289e+00 -6.210733056068420410e-01 7.503545284271240234e-01 7.284081578254699707e-01 3.782179951667785645e-01 2.591964244842529297e+00 1.196590185165405273e+00 7.148057967424392700e-02 1.253934621810913086e+00 -1.844040155410766602e+00 1.275156140327453613e+00 2.297451496124267578e+00 -5.178232789039611816e-01 6.143621802330017090e-01 -2.167350530624389648e+00 3.452881276607513428e-01 -1.278970718383789062e+00 -1.542445302009582520e+00 3.239817380905151367e+00 -1.655515074729919434e+00 6.415060758590698242e-01 4.212520420551300049e-01 8.793707005679607391e-03 1.878782272338867188e+00 9.949986934661865234e-01 -5.171039700508117676e-01 -2.235102206468582153e-01 -7.890745401382446289e-01 -2.162479639053344727e+00 -5.573280453681945801e-01 -1.158612489700317383e+00 1.041578292846679688e+00 -1.240177512168884277e+00 -1.291772246360778809e+00 8.209719657897949219e-01 1.194296717643737793e+00 -1.893512725830078125e+00 -1.987712144851684570e+00 -1.417933464050292969e+00 -2.799018383026123047e+00 2.528495788574218750e+00 3.252635478973388672e+00 -1.352343410253524780e-01 6.447924673557281494e-02 1.068918108940124512e-01 2.656593799591064453e+00 2.437388420104980469e+00 3.281508088111877441e-01 -1.158822536468505859e+00 1.554450511932373047e+00 1.705291986465454102e+00 -1.330624222755432129e+00 -1.009415507316589355e+00 -4.670847356319427490e-01 1.621062755584716797e+00 1.871763110160827637e+00 5.150410532951354980e-01 -1.486950993537902832e+00 8.196015357971191406e-01 -1.307469755411148071e-01 1.004543423652648926e+00 2.054461956024169922e+00 4.320372641086578369e-01 6.569527983665466309e-01 1.001418471336364746e+00
1.971596926450729370e-01 9.324182271957397461e-01 2.357515573501586914e+00 1.270338773727416992e+00 -1.372021079063415527e+00 -3.422728180885314941e-01 -6.948176026344299316e-01 -1.005782008171081543e+00 -1.879361629486083984e+00 -1.405701160430908203e+00 5.021778941154479980e-01 2.497582912445068359e+00 7.535102963447570801e-01 3.084850072860717773e+00 2.106339216232299805e+00 -1.461459755897521973e+00 8.703365325927734375e-01 1.004377841949462891e+00 6.173574328422546387e-01 3.777480423450469971e-01 3.540946006774902344e+00 1.722373127937316895e+00 -1.207681968808174133e-01 9.024698138236999512e-01 -1.047837495803833008e+00 1.808024287223815918e+00 3.291126489639282227e+00 -4.415116906166076660e-01 1.004711389541625977e+00 -2.047120571136474609e+00 7.741806507110595703e-01 -1.114269018173217773e+00 -1.682972431182861328e+00 3.731159925460815430e+00 -1.276706337928771973e+00 7.964413166046142578e-01 8.513386249542236328e-01 4.756795763969421387e-01 2.862333536148071289e+00 2.489571094512939453e+00 -5.177174806594848633e-01 -3.455789387226104736e-01 -9.008547067642211914e-01 -2.806650161743164062e+00 -6.344029307365417480e-02 -4.940345883369445801e-01 1.568846940994262695e+00 -9.412656426429748535e-01 -1.038665771484375000e+00 1.278277397155761719e+00 1.847307324409484863e+00 -1.818496108055114746e+00 -2.125956773757934570e+00 -1.601607203483581543e+00 -1.841444134712219238e+00 3.098364830017089844e+00 3.534101247787475586e+00 -2.670649886131286621e-01 9.532746672630310059e-01 6.516175270080566406e-01 2.829855442047119141e+00 1.995226025581359863e+00 8.504562377929687500e-01 -5.898871421813964844e-01 1.502803325653076172e+00 2.715658903121948242e+00 -1.087248682975769043e+00 -9.710377454757690430e-01 7.494620680809020996e-01 2.161152601242065430e+00 1.970103383064270020e+00 1.636646389961242676e+00 1.734750866889953613e-01 1.241021633148193359e+00 4.055145084857940674e-01 2.124645948410034180e+00 2.474791288375854492e+00 1.136753082275390625e+00 1.483125448226928711e+00 1.960506916046142578e+00
-1.688807904720306396e-01 8.807548284530639648e-01 2.630956888198852539e+00 1.114501714706420898e+00 -1.463441491127014160e+00 1.666131312958896160e-03 -9.004424214363098145e-01 -1.243026852607727051e+00 -1.977607131004333496e+00 -1.082939982414245605e+00 5.030328035354614258e-01 2.905570983886718750e+00 1.098110914230346680e+00 3.128275871276855469e+00 1.962881445884704590e+00 -1.540285825729370117e+00 1.168148040771484375e+00 7.523755431175231934e-01 6.952487826347351074e-01 5.378077030181884766e-01 3.540949344635009766e+00 1.909379959106445312e+00 4.022974967956542969e-01 8.529038429260253906e-01 -9.506380558013916016e-01 2.519510269165039062e+00 3.114052295684814453e+00 -1.367337852716445923e-01 1.655950546264648438e+00 -2.106576919555664062e+00 6.042384505271911621e-01 -4.181237220764160156e-01 -1.476923942565917969e+00 3.393963336944580078e+00 -9.923996329307556152e-01 5.692335367202758789e-01 8.506030440330505371e-01 7.560857534408569336e-01 3.322679519653320312e+00 1.993201136589050293e+00 -1.831387877464294434e-01 -2.307144254446029663e-01 -4.514132440090179443e-01 -2.648412704467773438e+00 -1.103125791996717453e-02 -4.907341003417968750e-01 1.857286095619201660e+00 -6.423540115356445312e-01 -8.280177116394042969e-01 1.735582828521728516e+00 1.847250819206237793e+00 -1.817594051361083984e+00 -1.954560518264770508e+00 -1.236922144889831543e+00 -1.400729417800903320e+00 2.980255603790283203e+00 3.486582994461059570e+00 -3.311817348003387451e-01 9.044106602668762207e-01 6.964271068572998047e-01 2.874263525009155273e+00 1.664305448532104492e+00 6.891294121742248535e-01 -7.781850099563598633e-01 1.451156020164489746e+00 2.557121515274047852e+00 -1.130308866500854492e+00 -9.708496332168579102e-01 1.254734635353088379e+00 2.041722774505615234e+00 2.167296409606933594e+00 1.839753508567810059e+00 -1.031319424510002136e-01 1.746521472930908203e+00 6.873879432678222656e-01 2.217214584350585938e+00 2.715140819549560547e+00 1.241006255149841309e+00 1.859084010124206543e+00 2.600409507751464844e+00
1.406394839286804199e-01 6.699435710906982422e-01 2.280323982238769531e+00 8.802327513694763184e-01 -1.282927036285400391e+00 -1.930534988641738892e-01 -1.106067180633544922e+00 -1.322066187858581543e+00 -2.125612258911132812e+00 -1.735285997390747070e+00 5.539498329162597656e-01 2.321374177932739258e+00 7.542428374290466309e-01 2.836960315704345703e+00 1.855931401252746582e+00 -1.771871328353881836e+00 1.565426230430603027e+00 3.738665580749511719e-01 5.086210370063781738e-01 4.303180575370788574e-01 3.405384540557861328e+00 1.911599874496459961e+00 1.929830946028232574e-02 8.536543250083923340e-01 -1.075849056243896484e+00 1.980671286582946777e+00 3.027035713195800781e+00 -1.746553927659988403e-01 1.133184790611267090e+00 -1.926451206207275391e+00 6.053918600082397461e-01 -8.666260242462158203e-01 -1.894711613655090332e+00 3.433375358581542969e+00 -1.338105797767639160e+00 8.005971908569335938e-01 7.421619296073913574e-01 7.567723989486694336e-01 2.998216867446899414e+00 1.123529434204101562e+00 2.631707191467285156e-01 -5.897163748741149902e-01 -6.193156242370605469e-01 -2.490175485610961914e+00 9.656243026256561279e-02 -5.504126548767089844e-01 1.477002859115600586e+00 -3.434418141841888428e-01 -1.041951537132263184e+00 1.623323202133178711e+00 2.064883470535278320e+00 -1.520234465599060059e+00 -1.886377930641174316e+00 -1.055023431777954102e+00 -1.624548077583312988e+00 3.071530580520629883e+00 3.580057859420776367e+00 1.098672766238451004e-02 9.448471665382385254e-01 6.579170823097229004e-01 2.789816856384277344e+00 1.778352856636047363e+00 3.700415194034576416e-01 -4.932122528553009033e-01 1.766948699951171875e+00 1.619315505027770996e+00 -1.091530084609985352e+00 -8.179035782814025879e-01 1.099538564682006836e+00 2.461899757385253906e+00 2.265636444091796875e+00 1.634639263153076172e+00 3.812383413314819336e-01 1.495303869247436523e+00 2.908931076526641846e-01 2.263077020645141602e+00 2.775510072708129883e+00 1.110295891761779785e+00 2.084971189498901367e+00 2.328352928161621094e+00
